TI,code,age,gender,edu,manage,conhour,contype,lmx,infshare,voice,paysatis,fair,proact,caropp,N,FTEN,FTELY,Council,HR,Levels,Departments,Managers,FB,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,SB,AB,ce,sp,eo
1.333333333,ALrood,-21.3610729,0.570151307,-2.920220083,-0.237276479,-19.56189821,-0.804676754,0.258539661,-1.517881706,1.063101788,0.630215497,0.63329608,-0.738927098,0.37391105,-20.27166437,-30.40302613,-27.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-1.463548831,0.450481431,-1.136176066,1.849381018,1.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.925960178,1.982106579
1,ALrood,-5.361072902,0.570151307,-0.920220083,0.762723521,4.438101788,0.195323246,0.508539661,-0.017881706,0.063101788,0.630215497,-0.36670392,1.061072902,-0.292755617,-20.27166437,-30.40302613,-27.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-1.463548831,0.450481431,-1.136176066,1.849381018,1.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.925960178,1.982106579
1,ALrood,-20.3610729,-0.429848693,0.079779917,-0.237276479,-21.56189821,0.195323246,0.341872994,-0.017881706,0.063101788,1.630215497,1.63329608,-0.738927098,-0.62608895,-20.27166437,-30.40302613,-27.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-1.463548831,0.450481431,-1.136176066,1.849381018,1.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.925960178,1.982106579
1,ALrood,-21.3610729,0.570151307,0.079779917,-0.237276479,-27.56189821,-0.804676754,0.675206327,-0.517881706,0.563101788,1.630215497,0.50829608,-0.138927098,0.37391105,-20.27166437,-30.40302613,-27.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-1.463548831,0.450481431,-1.136176066,1.849381018,1.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.925960178,1.982106579
1,ALrood,-19.3610729,0.570151307,0.079779917,-0.237276479,-27.56189821,-0.804676754,0.675206327,-0.517881706,0.563101788,1.630215497,-0.05420392,-0.138927098,-0.292755617,-20.27166437,-30.40302613,-27.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-1.463548831,0.450481431,-1.136176066,1.849381018,1.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.925960178,1.982106579
1,ALrood,-20.3610729,-0.429848693,-2.920220083,-0.237276479,-21.56189821,0.195323246,0.258539661,-0.017881706,0.563101788,0.630215497,0.32079608,0.061072902,0.040577717,-20.27166437,-30.40302613,-27.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-1.463548831,0.450481431,-1.136176066,1.849381018,1.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.925960178,1.982106579
1.333333333,ALroze,-18.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,0.195323246,0.175206327,-1.517881706,0.063101788,-1.036451169,0.07079608,1.061072902,-0.62608895,-14.27166437,-27.40302613,-23.52063274,-0.170563961,0.55914718,-0.667125172,-1.770976616,-1.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,-0.543488992,0.156729409,1.315439912
2.333333333,ALroze,-17.3610729,0.570151307,1.079779917,-0.237276479,-31.56189821,0.195323246,0.591872994,-1.517881706,-0.936898212,0.630215497,0.38329608,0.061072902,-0.62608895,-14.27166437,-27.40302613,-23.52063274,-0.170563961,0.55914718,-0.667125172,-1.770976616,-1.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,-0.543488992,0.156729409,1.315439912
2,ALroze,-16.3610729,0.570151307,1.079779917,-0.237276479,-31.56189821,-0.804676754,-0.324793673,-2.017881706,-0.436898212,0.296882164,0.25829608,0.061072902,-1.62608895,-14.27166437,-27.40302613,-23.52063274,-0.170563961,0.55914718,-0.667125172,-1.770976616,-1.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,-0.543488992,0.156729409,1.315439912
1,ALroze,-14.3610729,0.570151307,-1.920220083,-0.237276479,-11.56189821,0.195323246,0.841872994,1.482118294,-0.936898212,0.296882164,1.07079608,-1.138927098,0.37391105,-14.27166437,-27.40302613,-23.52063274,-0.170563961,0.55914718,-0.667125172,-1.770976616,-1.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,-0.543488992,0.156729409,1.315439912
1,ALroze,-18.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,0.195323246,0.508539661,0.482118294,0.813101788,-0.036451169,0.07079608,0.261072902,-0.292755617,-14.27166437,-27.40302613,-23.52063274,-0.170563961,0.55914718,-0.667125172,-1.770976616,-1.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,-0.543488992,0.156729409,1.315439912
2,ALturquoise,-8.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.324793673,0.482118294,-0.186898212,-0.036451169,0.19579608,0.061072902,0.707244383,-29.27166437,-32.40302613,-28.52063274,-0.170563961,0.55914718,0.332874828,-1.770976616,-2.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,-0.539202201,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,1.315439912
1.333333333,ALturquoise,-10.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,0.008539661,0.482118294,0.063101788,-0.369784503,-0.17920392,-0.138927098,-0.62608895,-29.27166437,-32.40302613,-28.52063274,-0.170563961,0.55914718,0.332874828,-1.770976616,-2.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,-0.539202201,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,1.315439912
2.333333333,ALturquoise,-6.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.158127006,1.482118294,1.313101788,-2.036451169,-0.49170392,-0.338927098,-0.959422283,-29.27166437,-32.40302613,-28.52063274,-0.170563961,0.55914718,0.332874828,-1.770976616,-2.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,-0.539202201,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,1.315439912
3,ALturquoise,-3.361072902,-0.429848693,1.079779917,-0.237276479,4.438101788,0.195323246,0.008539661,0.482118294,0.063101788,-1.369784503,-0.24170392,0.061072902,1.37391105,-29.27166437,-32.40302613,-28.52063274,-0.170563961,0.55914718,0.332874828,-1.770976616,-2.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,-0.539202201,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,1.315439912
1,ALviolet,-7.361072902,0.570151307,-0.920220083,0.762723521,-15.56189821,-0.804676754,0.008539661,0.982118294,1.063101788,0.630215497,0.63329608,1.061072902,-0.292755617,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
1,ALviolet,4.638927098,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.758539661,-0.017881706,0.313101788,0.963548831,0.75829608,1.061072902,1.707244383,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
1.333333333,ALviolet,-9.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.158127006,-1.017881706,-0.186898212,0.296882164,0.44579608,0.061072902,-0.292755617,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
2,ALviolet,-6.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.425206327,1.482118294,-0.186898212,-0.036451169,0.75829608,0.261072902,0.707244383,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
2,ALviolet,16.6389271,0.570151307,-0.920220083,-0.237276479,-15.56189821,-0.804676754,0.008539661,-0.517881706,0.063101788,0.296882164,-0.36670392,-0.338927098,-0.292755617,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
1,ALviolet,-0.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,-0.804676754,0.841872994,1.482118294,-0.436898212,0.630215497,0.25829608,1.061072902,0.37391105,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
1,ALviolet,2.638927098,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,0.591872994,0.482118294,-0.436898212,0.630215497,-0.36670392,-0.338927098,0.707244383,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
1,ALviolet,8.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.741460339,0.982118294,1.063101788,0.963548831,-0.24170392,-0.338927098,0.040577717,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
3.333333333,ALwit,13.6389271,0.570151307,-0.920220083,-0.237276479,-11.56189821,0.195323246,-0.158127006,-2.017881706,-0.686898212,-0.036451169,-0.80420392,0.061072902,0.040577717,7.728335626,-7.403026135,-3.520632737,0.829436039,0.55914718,-0.667125172,-1.770976616,-2.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-1.187070151,-2.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,-0.535578283,-0.573448976
1,ALwit,17.6389271,0.570151307,-1.920220083,-0.237276479,-26.56189821,0.195323246,0.175206327,1.482118294,1.813101788,0.630215497,0.63329608,0.061072902,0.707244383,7.728335626,-7.403026135,-3.520632737,0.829436039,0.55914718,-0.667125172,-1.770976616,-2.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-1.187070151,-2.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,-0.535578283,-0.573448976
3.333333333,ALwit,-4.361072902,0.570151307,-3.920220083,-0.237276479,-6.561898212,0.195323246,-0.658127006,-2.517881706,-0.936898212,-1.703117836,-0.99170392,1.061072902,-1.62608895,7.728335626,-7.403026135,-3.520632737,0.829436039,0.55914718,-0.667125172,-1.770976616,-2.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-1.187070151,-2.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,-0.535578283,-0.573448976
1.666666667,ALzilver,-10.3610729,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,-0.574793673,1.482118294,1.063101788,-0.369784503,0.13329608,0.061072902,0.707244383,-26.27166437,-20.40302613,-8.520632737,-0.170563961,-0.44085282,0.332874828,-0.770976616,-0.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,1.905089409,0.955295736,1.149243466,-0.04561161,0.914565826,1.170796722,0.156729409,1.870995468
1,ALzilver,-9.361072902,0.570151307,1.079779917,-0.237276479,-29.56189821,0.195323246,0.175206327,1.482118294,0.563101788,-0.036451169,-0.05420392,0.061072902,0.040577717,-26.27166437,-20.40302613,-22.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-0.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,1.905089409,0.955295736,1.149243466,-0.04561161,0.914565826,1.170796722,0.156729409,1.870995468
1,ALzilver,19.6389271,0.570151307,-0.920220083,-0.237276479,-19.56189821,0.195323246,-0.074793673,1.482118294,1.563101788,-0.036451169,0.63329608,0.061072902,1.37391105,-26.27166437,-20.40302613,-20.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-0.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,1.905089409,0.955295736,1.149243466,-0.04561161,0.914565826,1.170796722,0.156729409,1.870995468
1,ALzwart,15.6389271,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,1.258539661,1.482118294,1.813101788,0.630215497,1.63329608,1.061072902,1.707244383,-30.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.017893421
1,ALzwart,15.6389271,0.570151307,-0.920220083,-0.237276479,2.438101788,0.195323246,0.091872994,1.482118294,-0.186898212,-1.369784503,-0.11670392,0.061072902,0.040577717,-30.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.017893421
2,ALzwart,-14.3610729,0.570151307,-0.920220083,-0.237276479,0.438101788,-0.804676754,-0.241460339,1.482118294,1.063101788,-0.369784503,-0.11670392,-1.138927098,0.040577717,-30.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.017893421
2.333333333,ALzwart,16.6389271,0.570151307,-0.920220083,-0.237276479,3.438101788,-0.804676754,-0.324793673,-2.517881706,-0.686898212,-0.036451169,-0.11670392,-0.938927098,-0.292755617,-30.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.017893421
1,ALzwart,-12.3610729,0.570151307,1.079779917,0.762723521,6.438101788,0.195323246,0.758539661,-0.517881706,0.813101788,0.963548831,0.13329608,0.461072902,-0.62608895,-30.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.017893421
5,EVblauw,-12.3610729,0.570151307,1.079779917,-0.237276479,-16.56189821,0.195323246,0.425206327,0.482118294,-0.436898212,-0.036451169,0.63329608,-0.138927098,-1.959422283,-7.271664374,-25.40302613,-23.52063274,0.829436039,0.55914718,3.332874828,-0.770976616,0.536451169,0.450481431,0.863823934,-0.150618982,1.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.829203278,0.464421717,-0.351226754
2.666666667,EVblauw,-0.361072902,-0.429848693,0.079779917,0.762723521,6.438101788,0.195323246,0.091872994,1.482118294,1.313101788,-0.369784503,-0.36670392,1.061072902,0.37391105,-7.271664374,-25.40302613,-23.52063274,0.829436039,0.55914718,3.332874828,-0.770976616,0.536451169,-0.549518569,0.863823934,-0.150618982,1.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.829203278,0.464421717,-0.351226754
3,DWblauw,12.6389271,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,0.008539661,0.482118294,0.813101788,0.630215497,0.63329608,0.061072902,0.707244383,-30.27166437,-24.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,0.229023384,-3.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,0.460797799,-1.187070151,-2.094910591,-1.044704264,-2.850756534,-0.04561161,-0.085434174,-1.686346135,-0.920193668,-2.795671199
1,DWblauw,20.6389271,0.570151307,-0.920220083,-0.237276479,-11.56189821,0.195323246,-0.074793673,1.482118294,-0.686898212,1.296882164,0.07079608,-0.938927098,0.37391105,-30.27166437,-24.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,0.229023384,-3.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,0.460797799,-1.187070151,-2.094910591,-1.044704264,-2.850756534,-0.04561161,-0.085434174,-1.686346135,-0.920193668,-2.795671199
2,DWblauw,8.638927098,-0.429848693,1.079779917,-0.237276479,6.438101788,0.195323246,0.341872994,-0.017881706,1.313101788,0.630215497,0.19579608,1.061072902,0.707244383,-30.27166437,-24.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,0.229023384,-3.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,0.460797799,-1.187070151,-2.094910591,-1.044704264,-2.850756534,-0.04561161,-0.085434174,-1.686346135,-0.920193668,-2.795671199
1,DWblauw,27.6389271,0.570151307,-0.920220083,-0.237276479,-7.561898212,0.195323246,0.841872994,1.482118294,1.563101788,1.630215497,1.63329608,1.061072902,1.707244383,-30.27166437,-24.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,0.229023384,-3.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,0.460797799,-1.187070151,-2.094910591,-1.044704264,-2.850756534,-0.04561161,-0.085434174,-1.686346135,-0.920193668,-2.795671199
2,DWblauw,31.6389271,0.570151307,-0.920220083,-0.237276479,-11.56189821,0.195323246,0.258539661,1.482118294,0.813101788,0.630215497,0.44579608,0.461072902,0.37391105,-30.27166437,-24.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,0.229023384,-3.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,0.460797799,-1.187070151,-2.094910591,-1.044704264,-2.850756534,-0.04561161,-0.085434174,-1.686346135,-0.920193668,-2.795671199
2.333333333,DWbrons,-0.361072902,0.570151307,1.079779917,0.762723521,-2.561898212,0.195323246,-0.741460339,-0.517881706,1.063101788,1.630215497,0.13329608,1.061072902,0.37391105,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
1,DWbrons,3.638927098,-0.429848693,-0.920220083,-0.237276479,8.438101788,-0.804676754,-0.241460339,1.482118294,-0.436898212,0.296882164,0.07079608,-0.138927098,0.707244383,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
